month,day-of-month,day-of-week,hour,load-h-minus-1,load-h-minus-2,load-h-minus-3,load-h-minus-4,load-h-minus-5,load-h-minus-6,load-h-minus-7,load-h-minus-8,load-h-minus-9,load-h-minus-10,load-h-minus-11,load-h-minus-12,load-h-minus-13,load-h-minus-14,load-h-minus-15,load-h-minus-16,load-h-minus-17,load-h-minus-18,load-h-minus-19,load-h-minus-20,load-h-minus-21,load-h-minus-22,load-h-minus-23,load-h-minus-24,load-d-minus-2,load-d-minus-3,load-d-minus-4,load-d-minus-5,load-d-minus-6,load-d-minus-7,load-d-minus-14,load-d-minus-21,load-d-minus-28,load-d-minus-35,min_load-h3,max_load-h3,min_load-h6,max_load-h6,min_load-h12,max_load-h12,min_load-h14,max_load-h14,washer_h1,washer_h3,washer_h6,washer_h12,washer_h24,dish_h1,dish_h3,dish_h6,dish_h12,dish_h24,hot_h1,hot_h3,hot_h6,hot_h12,hot_h24,dryer_h1,dryer_h3,dryer_h6,dryer_h12,dryer_h24,heat_h1,heat_h3,heat_h6,heat_h12,heat_h24
12,5,3,0,102891.0,177846.0,151585.0,112329.0,133475.0,127247.0,100856.0,121268.0,102425.0,71675.0,73847.0,72217.0,72548.0,74973.0,62532.0,60785.0,101327.0,131718.0,63141.0,63023.0,59431.0,61461.0,56193.0,59462.0,56372.0,55398.0,61027.0,56158.0,57813.0,62067.0,57798.0,69646.0,64552.0,64070.0,102891.0,177846.0,102891.0,177846.0,71675.0,177846.0,71675.0,177846.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,10.0,21.0,40.0,0.0,1.0,7.0,7.0,7.0
12,6,4,0,81922.0,79378.0,98320.0,98849.0,133228.0,121054.0,137937.0,75479.0,57207.0,70525.0,197823.0,74668.0,108948.0,106447.0,90058.0,71285.0,123669.0,66833.0,62038.0,67479.0,62513.0,64596.0,77559.0,59417.0,59462.0,56372.0,55398.0,61027.0,56158.0,57813.0,61884.0,56279.0,57079.0,62905.0,79378.0,98320.0,79378.0,133228.0,57207.0,197823.0,57207.0,197823.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,10.0,21.0,40.0,0.0,0.0,1.0,1.0,1.0
12,7,5,0,157452.0,109703.0,106217.0,338723.0,262204.0,342703.0,313526.0,123014.0,58906.0,71087.0,64682.0,59042.0,52492.0,67815.0,69411.0,62503.0,98914.0,112495.0,55886.0,59090.0,60346.0,59706.0,58535.0,58538.0,59417.0,59462.0,56372.0,55398.0,61027.0,56158.0,62473.0,76486.0,58479.0,80831.0,106217.0,157452.0,106217.0,342703.0,58906.0,342703.0,52492.0,342703.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,11.0,23.0,43.0,0.0,0.0,1.0,1.0,2.0
12,8,6,0,69516.0,91286.0,79592.0,92532.0,64178.0,88944.0,78347.0,88745.0,129771.0,144085.0,288910.0,188907.0,105517.0,108389.0,86869.0,65229.0,59444.0,59452.0,61252.0,59253.0,58731.0,57662.0,59463.0,59548.0,58538.0,59417.0,59462.0,56372.0,55398.0,61027.0,61818.0,54670.0,54481.0,63121.0,69516.0,91286.0,64178.0,92532.0,64178.0,288910.0,64178.0,288910.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,8.0,17.0,37.0,0.0,0.0,0.0,0.0,0.0
12,9,0,0,64189.0,83001.0,89665.0,117388.0,230121.0,193904.0,166922.0,148160.0,104312.0,175752.0,248372.0,250922.0,102724.0,100997.0,88406.0,63828.0,70891.0,55562.0,57576.0,66239.0,58628.0,54311.0,72158.0,75121.0,59548.0,58538.0,59417.0,59462.0,56372.0,55398.0,56114.0,66784.0,57565.0,62921.0,64189.0,89665.0,64189.0,230121.0,64189.0,250922.0,64189.0,250922.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,9.0,19.0,38.0,0.0,0.0,0.0,1.0,1.0
12,10,1,0,78657.0,102854.0,108449.0,166444.0,302219.0,269909.0,215450.0,177617.0,68002.0,78994.0,79336.0,79459.0,74727.0,81836.0,75672.0,75246.0,97704.0,118296.0,57655.0,53897.0,58833.0,59612.0,57182.0,57129.0,75121.0,59548.0,58538.0,59417.0,59462.0,56372.0,60223.0,88064.0,57155.0,59684.0,78657.0,108449.0,78657.0,302219.0,68002.0,302219.0,68002.0,302219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,12.0,24.0,43.0,0.0,0.0,1.0,1.0,1.0
12,11,2,0,74181.0,94506.0,119846.0,113633.0,157949.0,201524.0,298240.0,161883.0,90266.0,59523.0,60169.0,57957.0,55748.0,81147.0,87884.0,62615.0,73356.0,117238.0,56434.0,62016.0,58482.0,57658.0,57920.0,63027.0,57129.0,75121.0,59548.0,58538.0,59417.0,59462.0,57985.0,57344.0,58327.0,59058.0,74181.0,119846.0,74181.0,201524.0,57957.0,298240.0,55748.0,298240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,8.0,17.0,33.0,0.0,0.0,2.0,2.0,2.0
12,12,3,0,55954.0,105346.0,141348.0,90626.0,171570.0,195943.0,125880.0,97189.0,52626.0,191839.0,68121.0,66828.0,73421.0,79749.0,76237.0,77152.0,86635.0,102104.0,73295.0,59156.0,59124.0,59825.0,59511.0,71874.0,63027.0,57129.0,75121.0,59548.0,58538.0,59417.0,62067.0,57798.0,69646.0,64552.0,55954.0,141348.0,55954.0,195943.0,52626.0,195943.0,52626.0,195943.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,8.0,15.0,32.0,0.0,1.0,1.0,2.0,2.0
12,13,4,0,60882.0,92968.0,95131.0,72398.0,67503.0,64678.0,151875.0,121004.0,81372.0,106784.0,90127.0,268765.0,76232.0,86698.0,84903.0,77139.0,103701.0,59048.0,56170.0,64580.0,67470.0,55318.0,57574.0,54089.0,71874.0,63027.0,57129.0,75121.0,59548.0,58538.0,57813.0,61884.0,56279.0,57079.0,60882.0,95131.0,60882.0,95131.0,60882.0,268765.0,60882.0,268765.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,8.0,17.0,33.0,0.0,1.0,1.0,3.0,3.0
12,14,5,0,61064.0,135284.0,221867.0,191447.0,78290.0,249574.0,156461.0,107148.0,264461.0,74230.0,315546.0,102283.0,175076.0,165459.0,102147.0,86939.0,97731.0,71980.0,56844.0,61333.0,64340.0,58022.0,59032.0,60060.0,54089.0,71874.0,63027.0,57129.0,75121.0,59548.0,56158.0,62473.0,76486.0,58479.0,61064.0,221867.0,61064.0,249574.0,61064.0,315546.0,61064.0,315546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,9.0,18.0,33.0,0.0,0.0,1.0,2.0,2.0
12,15,6,0,65168.0,76457.0,88720.0,191315.0,475995.0,123377.0,215658.0,162844.0,669938.0,143327.0,102568.0,202834.0,113588.0,160133.0,100243.0,247518.0,211631.0,115492.0,90825.0,141512.0,56381.0,58167.0,53972.0,54453.0,60060.0,54089.0,71874.0,63027.0,57129.0,75121.0,61027.0,61818.0,54670.0,54481.0,65168.0,88720.0,65168.0,475995.0,65168.0,669938.0,65168.0,669938.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,11.0,22.0,40.0,1.0,4.0,4.0,5.0,5.0
12,16,0,0,55668.0,229805.0,179912.0,274700.0,225818.0,493427.0,299510.0,275691.0,156132.0,104426.0,132228.0,156966.0,149124.0,132601.0,113769.0,256183.0,228496.0,53848.0,175325.0,58407.0,54048.0,56889.0,68006.0,65050.0,54453.0,60060.0,54089.0,71874.0,63027.0,57129.0,55398.0,56114.0,66784.0,57565.0,55668.0,229805.0,55668.0,493427.0,55668.0,493427.0,55668.0,493427.0,0.0,0.0,1.0,12.0,21.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,11.0,26.0,49.0,0.0,1.0,2.0,3.0,3.0
12,17,1,0,78754.0,111218.0,89366.0,175549.0,176655.0,146332.0,152786.0,206734.0,65913.0,230206.0,57583.0,175175.0,93667.0,201384.0,70320.0,71101.0,77856.0,59754.0,55004.0,56207.0,65599.0,65885.0,56021.0,58384.0,65050.0,54453.0,60060.0,54089.0,71874.0,63027.0,56372.0,60223.0,88064.0,57155.0,78754.0,111218.0,78754.0,176655.0,57583.0,230206.0,57583.0,230206.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,8.0,20.0,44.0,0.0,1.0,2.0,5.0,6.0
12,18,2,0,69649.0,136312.0,182034.0,145653.0,141677.0,145416.0,359270.0,159412.0,164610.0,158612.0,126834.0,160034.0,161105.0,200576.0,104012.0,69602.0,66921.0,55450.0,60147.0,59641.0,69789.0,80436.0,75391.0,73318.0,58384.0,65050.0,54453.0,60060.0,54089.0,71874.0,59462.0,57985.0,57344.0,58327.0,69649.0,182034.0,69649.0,182034.0,69649.0,359270.0,69649.0,359270.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,9.0,19.0,35.0,0.0,1.0,1.0,3.0,3.0
12,19,3,0,93566.0,127288.0,87462.0,91161.0,78358.0,63470.0,59947.0,201518.0,132365.0,69371.0,68248.0,77395.0,73630.0,209292.0,106816.0,72411.0,164191.0,54302.0,192930.0,56389.0,177403.0,54248.0,55138.0,57841.0,73318.0,58384.0,65050.0,54453.0,60060.0,54089.0,59417.0,62067.0,57798.0,69646.0,87462.0,127288.0,63470.0,127288.0,59947.0,201518.0,59947.0,209292.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,10.0,19.0,38.0,0.0,1.0,2.0,2.0,3.0
12,20,4,0,389685.0,97079.0,69406.0,66106.0,62382.0,68856.0,148129.0,131833.0,151067.0,128558.0,64129.0,59408.0,70089.0,96092.0,77768.0,61637.0,60870.0,60943.0,57576.0,58779.0,58029.0,60192.0,55435.0,53920.0,57841.0,73318.0,58384.0,65050.0,54453.0,60060.0,58538.0,57813.0,61884.0,56279.0,69406.0,389685.0,62382.0,389685.0,59408.0,389685.0,59408.0,389685.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,10.0,21.0,36.0,1.0,1.0,1.0,5.0,5.0
12,21,5,0,310896.0,169087.0,78377.0,179904.0,227030.0,135631.0,120693.0,94482.0,88847.0,71111.0,63061.0,96238.0,66139.0,97433.0,68205.0,57350.0,58277.0,54928.0,58248.0,56457.0,50712.0,60712.0,55972.0,57770.0,53920.0,57841.0,73318.0,58384.0,65050.0,54453.0,59548.0,56158.0,62473.0,76486.0,78377.0,310896.0,78377.0,310896.0,63061.0,310896.0,63061.0,310896.0,0.0,0.0,5.0,5.0,5.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,10.0,21.0,41.0,0.0,1.0,2.0,3.0,3.0
12,22,6,0,75101.0,117682.0,84025.0,73969.0,63503.0,65659.0,67834.0,96693.0,86149.0,90132.0,74727.0,81936.0,57227.0,78360.0,69953.0,53992.0,66438.0,54842.0,57273.0,59061.0,52500.0,55253.0,56345.0,54612.0,57770.0,53920.0,57841.0,73318.0,58384.0,65050.0,75121.0,61027.0,61818.0,54670.0,75101.0,117682.0,63503.0,117682.0,63503.0,117682.0,57227.0,117682.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,9.0,18.0,38.0,0.0,1.0,1.0,5.0,5.0
12,23,0,0,50831.0,105557.0,152766.0,513949.0,212720.0,117828.0,125157.0,176981.0,154490.0,54905.0,58764.0,54503.0,57813.0,71383.0,63398.0,57718.0,64957.0,54134.0,56275.0,55949.0,57877.0,54450.0,55763.0,68740.0,54612.0,57770.0,53920.0,57841.0,73318.0,58384.0,57129.0,55398.0,56114.0,66784.0,50831.0,152766.0,50831.0,513949.0,50831.0,513949.0,50831.0,513949.0,0.0,0.0,9.0,9.0,9.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,10.0,19.0,37.0,0.0,1.0,3.0,5.0,5.0
12,24,1,0,83654.0,133972.0,344178.0,204938.0,381369.0,429153.0,406959.0,176378.0,214639.0,104586.0,123335.0,129326.0,79243.0,78511.0,245705.0,97561.0,304350.0,141663.0,181633.0,60478.0,152471.0,78633.0,57365.0,52567.0,68740.0,54612.0,57770.0,53920.0,57841.0,73318.0,63027.0,56372.0,60223.0,88064.0,83654.0,344178.0,83654.0,429153.0,83654.0,429153.0,78511.0,429153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,12.0,21.0,38.0,0.0,0.0,2.0,3.0,6.0
12,25,2,0,96249.0,146151.0,124680.0,113845.0,132856.0,161134.0,343206.0,189209.0,166801.0,234279.0,332580.0,175057.0,180874.0,81797.0,80973.0,97296.0,92019.0,119543.0,63858.0,62262.0,57009.0,61718.0,56594.0,59103.0,52567.0,68740.0,54612.0,57770.0,53920.0,57841.0,71874.0,59462.0,57985.0,57344.0,96249.0,146151.0,96249.0,161134.0,96249.0,343206.0,81797.0,343206.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,11.0,21.0,41.0,0.0,1.0,1.0,2.0,2.0
12,26,3,0,92709.0,151800.0,102716.0,518699.0,175275.0,167323.0,141415.0,216746.0,201874.0,240128.0,183240.0,214125.0,357807.0,241375.0,141886.0,101197.0,58936.0,57524.0,56933.0,52981.0,57746.0,56396.0,57026.0,53023.0,59103.0,52567.0,68740.0,54612.0,57770.0,53920.0,54089.0,59417.0,62067.0,57798.0,92709.0,151800.0,92709.0,518699.0,92709.0,518699.0,92709.0,518699.0,0.0,0.0,3.0,5.0,15.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,8.0,18.0,37.0,0.0,1.0,1.0,3.0,3.0
12,27,4,0,100033.0,295163.0,111873.0,83485.0,135225.0,128680.0,112242.0,174261.0,141105.0,129036.0,228374.0,86224.0,210346.0,93186.0,221827.0,85985.0,60863.0,53879.0,57743.0,54682.0,54775.0,53730.0,54953.0,55740.0,53023.0,59103.0,52567.0,68740.0,54612.0,57770.0,60060.0,58538.0,57813.0,61884.0,100033.0,295163.0,83485.0,295163.0,83485.0,295163.0,83485.0,295163.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,8.0,19.0,34.0,0.0,1.0,3.0,4.0,4.0
12,28,5,0,60663.0,142578.0,147287.0,108155.0,149166.0,186419.0,190384.0,195865.0,175384.0,83153.0,241650.0,63716.0,246725.0,94669.0,235816.0,186968.0,241104.0,191587.0,85550.0,53731.0,61267.0,53718.0,54357.0,64353.0,55740.0,53023.0,59103.0,52567.0,68740.0,54612.0,54453.0,59548.0,56158.0,62473.0,60663.0,147287.0,60663.0,186419.0,60663.0,241650.0,60663.0,246725.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,8.0,18.0,34.0,0.0,1.0,1.0,3.0,4.0
12,29,6,0,86498.0,119918.0,102373.0,267250.0,154465.0,63549.0,234089.0,126349.0,206715.0,95686.0,312728.0,346370.0,159091.0,162863.0,89093.0,241461.0,268988.0,79270.0,169438.0,106636.0,57644.0,75895.0,54665.0,53715.0,64353.0,55740.0,53023.0,59103.0,52567.0,68740.0,65050.0,75121.0,61027.0,61818.0,86498.0,119918.0,63549.0,267250.0,63549.0,346370.0,63549.0,346370.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,8.0,17.0,32.0,0.0,1.0,2.0,2.0,2.0
12,30,0,0,93580.0,123314.0,79411.0,181586.0,104097.0,118305.0,281476.0,199726.0,82488.0,201045.0,58950.0,196183.0,105532.0,202943.0,95294.0,106493.0,63961.0,52925.0,56473.0,54575.0,59104.0,54948.0,56163.0,53749.0,53715.0,64353.0,55740.0,53023.0,59103.0,52567.0,58384.0,57129.0,55398.0,56114.0,79411.0,123314.0,79411.0,181586.0,58950.0,281476.0,58950.0,281476.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,9.0,17.0,31.0,0.0,1.0,3.0,4.0,4.0
12,31,1,0,55567.0,164559.0,140371.0,309420.0,185647.0,218082.0,109247.0,137389.0,254723.0,95907.0,301898.0,101069.0,204129.0,125632.0,241955.0,82430.0,359767.0,57616.0,58674.0,53736.0,57931.0,56585.0,53469.0,56484.0,53749.0,53715.0,64353.0,55740.0,53023.0,59103.0,73318.0,63027.0,56372.0,60223.0,55567.0,164559.0,55567.0,309420.0,55567.0,309420.0,55567.0,309420.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,8.0,19.0,35.0,0.0,0.0,1.0,2.0,4.0
1,1,2,0,194325.0,75094.0,138236.0,201449.0,177434.0,182763.0,290775.0,524982.0,269887.0,295472.0,477439.0,178497.0,239848.0,193144.0,223277.0,156988.0,271445.0,128880.0,141141.0,117097.0,120621.0,104144.0,53271.0,57140.0,56484.0,53749.0,53715.0,64353.0,55740.0,53023.0,57841.0,71874.0,59462.0,57985.0,75094.0,194325.0,75094.0,201449.0,75094.0,524982.0,75094.0,524982.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,10.0,21.0,40.0,1.0,2.0,2.0,4.0,5.0
1,2,3,0,72599.0,252208.0,127992.0,251230.0,322574.0,159809.0,159202.0,503054.0,314062.0,433503.0,273089.0,385756.0,230409.0,143677.0,249698.0,58656.0,59993.0,58104.0,54257.0,55933.0,59670.0,76507.0,57578.0,63851.0,57140.0,56484.0,53749.0,53715.0,64353.0,55740.0,53920.0,54089.0,59417.0,62067.0,72599.0,252208.0,72599.0,322574.0,72599.0,503054.0,72599.0,503054.0,0.0,0.0,0.0,19.0,19.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,10.0,21.0,41.0,0.0,1.0,2.0,5.0,5.0
1,3,4,0,70932.0,224132.0,183395.0,233622.0,98658.0,277444.0,181631.0,170097.0,231343.0,171612.0,144519.0,150528.0,264453.0,347150.0,262477.0,101834.0,318831.0,105606.0,147136.0,58311.0,54901.0,53130.0,57148.0,55591.0,63851.0,57140.0,56484.0,53749.0,53715.0,64353.0,57770.0,60060.0,58538.0,57813.0,70932.0,224132.0,70932.0,277444.0,70932.0,277444.0,70932.0,347150.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,10.0,20.0,38.0,0.0,1.0,3.0,4.0,5.0
1,4,5,0,84319.0,151413.0,127697.0,173861.0,208070.0,194064.0,116842.0,207806.0,129684.0,125674.0,111257.0,76568.0,210888.0,79631.0,81327.0,93007.0,88826.0,118399.0,55218.0,57568.0,54351.0,57383.0,56719.0,66563.0,55591.0,63851.0,57140.0,56484.0,53749.0,53715.0,54612.0,54453.0,59548.0,56158.0,84319.0,151413.0,84319.0,208070.0,76568.0,208070.0,76568.0,210888.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,12.0,22.0,44.0,0.0,1.0,1.0,1.0,1.0
1,5,6,0,230741.0,220631.0,130863.0,126549.0,347749.0,313090.0,121015.0,183690.0,99399.0,93723.0,108694.0,165341.0,230610.0,297834.0,135445.0,83100.0,56804.0,64354.0,56293.0,59968.0,57477.0,71960.0,59036.0,54011.0,66563.0,55591.0,63851.0,57140.0,56484.0,53749.0,68740.0,65050.0,75121.0,61027.0,130863.0,230741.0,126549.0,347749.0,93723.0,347749.0,93723.0,347749.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,9.0,18.0,37.0,0.0,1.0,3.0,3.0,3.0
1,6,0,0,82059.0,106902.0,185334.0,201588.0,273566.0,294042.0,121865.0,117117.0,90898.0,88899.0,85700.0,96728.0,103576.0,104342.0,106049.0,55979.0,64310.0,57726.0,54633.0,60070.0,58399.0,55605.0,58848.0,72494.0,54011.0,66563.0,55591.0,63851.0,57140.0,56484.0,52567.0,58384.0,57129.0,55398.0,82059.0,185334.0,82059.0,294042.0,82059.0,294042.0,82059.0,294042.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,9.0,19.0,35.0,0.0,1.0,4.0,6.0,9.0
1,7,1,0,57495.0,70473.0,171145.0,130057.0,165563.0,165234.0,514682.0,216524.0,160522.0,284982.0,129430.0,72383.0,69845.0,85699.0,108833.0,98584.0,111570.0,127453.0,69903.0,58227.0,57692.0,59263.0,57449.0,59458.0,72494.0,54011.0,66563.0,55591.0,63851.0,57140.0,59103.0,73318.0,63027.0,56372.0,57495.0,171145.0,57495.0,171145.0,57495.0,514682.0,57495.0,514682.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,12.0,24.0,42.0,0.0,0.0,3.0,6.0,8.0
1,8,2,0,64615.0,268501.0,194544.0,129362.0,333436.0,200607.0,197549.0,294218.0,142776.0,169352.0,108734.0,151293.0,165716.0,185280.0,75347.0,82087.0,107716.0,154005.0,57074.0,56500.0,141090.0,59880.0,60366.0,60855.0,59458.0,72494.0,54011.0,66563.0,55591.0,63851.0,53023.0,57841.0,71874.0,59462.0,64615.0,268501.0,64615.0,333436.0,64615.0,333436.0,64615.0,333436.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,9.0,21.0,39.0,0.0,1.0,3.0,7.0,7.0
1,9,3,0,61473.0,144312.0,218321.0,115561.0,222440.0,199501.0,134184.0,183269.0,190823.0,117985.0,79476.0,154525.0,168378.0,73602.0,252973.0,75138.0,288171.0,138069.0,156107.0,56832.0,64024.0,60176.0,56432.0,56897.0,60855.0,59458.0,72494.0,54011.0,66563.0,55591.0,55740.0,53920.0,54089.0,59417.0,61473.0,218321.0,61473.0,222440.0,61473.0,222440.0,61473.0,222440.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,11.0,23.0,43.0,0.0,2.0,2.0,2.0,2.0
1,10,4,0,82710.0,111215.0,130532.0,190787.0,250170.0,215972.0,261910.0,278645.0,136964.0,163598.0,169741.0,161666.0,210151.0,73269.0,78579.0,79290.0,283190.0,121160.0,212558.0,55914.0,180609.0,116284.0,54389.0,59586.0,56897.0,60855.0,59458.0,72494.0,54011.0,66563.0,64353.0,57770.0,60060.0,58538.0,82710.0,130532.0,82710.0,250170.0,82710.0,278645.0,73269.0,278645.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,11.0,20.0,41.0,0.0,1.0,2.0,3.0,3.0
1,11,5,0,79077.0,260807.0,200495.0,228882.0,433039.0,252165.0,437552.0,169279.0,166788.0,158229.0,65720.0,81044.0,258560.0,74719.0,243261.0,108808.0,318958.0,142448.0,56955.0,58997.0,58216.0,59971.0,53740.0,54655.0,59586.0,56897.0,60855.0,59458.0,72494.0,54011.0,53715.0,54612.0,54453.0,59548.0,79077.0,260807.0,79077.0,433039.0,65720.0,437552.0,65720.0,437552.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,9.0,17.0,34.0,0.0,1.0,2.0,2.0,2.0
1,12,6,0,385491.0,235686.0,128191.0,190745.0,401595.0,276781.0,256555.0,152289.0,238923.0,242627.0,412057.0,171591.0,291246.0,408146.0,229178.0,141378.0,260447.0,98794.0,145436.0,86632.0,120246.0,109690.0,57804.0,57393.0,54655.0,59586.0,56897.0,60855.0,59458.0,72494.0,53749.0,68740.0,65050.0,75121.0,128191.0,385491.0,128191.0,401595.0,128191.0,412057.0,128191.0,412057.0,0.0,0.0,13.0,24.0,24.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,12.0,24.0,40.0,0.0,1.0,2.0,3.0,5.0
1,13,0,0,108299.0,139928.0,168643.0,159606.0,162533.0,374212.0,145912.0,184953.0,197064.0,63915.0,62480.0,59713.0,93456.0,95120.0,143571.0,97774.0,65555.0,62512.0,57117.0,229677.0,60992.0,172804.0,58743.0,68606.0,57393.0,54655.0,59586.0,56897.0,60855.0,59458.0,56484.0,52567.0,58384.0,57129.0,108299.0,168643.0,108299.0,374212.0,59713.0,374212.0,59713.0,374212.0,0.0,0.0,0.0,11.0,11.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,12.0,24.0,42.0,0.0,1.0,3.0,3.0,3.0
1,14,1,0,56557.0,140657.0,224917.0,231020.0,209983.0,121161.0,131213.0,286737.0,276352.0,286539.0,563243.0,244916.0,187077.0,69389.0,294789.0,157762.0,107334.0,59271.0,60909.0,54510.0,58675.0,54890.0,55399.0,60548.0,68606.0,57393.0,54655.0,59586.0,56897.0,60855.0,57140.0,59103.0,73318.0,63027.0,56557.0,224917.0,56557.0,231020.0,56557.0,563243.0,56557.0,563243.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,10.0,20.0,38.0,0.0,1.0,3.0,4.0,4.0
1,15,2,0,410417.0,240368.0,119241.0,286309.0,197653.0,365398.0,168873.0,236931.0,84894.0,142555.0,106727.0,79468.0,186739.0,79430.0,191749.0,96179.0,285090.0,176490.0,55821.0,54278.0,54520.0,58597.0,54000.0,59519.0,60548.0,68606.0,57393.0,54655.0,59586.0,56897.0,63851.0,53023.0,57841.0,71874.0,119241.0,410417.0,119241.0,410417.0,79468.0,410417.0,79430.0,410417.0,0.0,0.0,3.0,12.0,12.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,11.0,22.0,43.0,0.0,1.0,3.0,3.0,3.0
