Date/Time,Year,Month,Day,Time,Data Quality,Temp (C),Temp Flag,Dew Point Temp (C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
2014-02-06 03:00,2014,2,6,03:00,**,-6.8,,-18,,41,,12,,14,,32.2,,102.56,,,,-13,,NA
2014-02-06 04:00,2014,2,6,04:00,**,-7.7,,-17.2,,47,,13,,13,,32.2,,102.48,,,,-13,,Clear
2014-02-06 05:00,2014,2,6,05:00,**,-8.3,,-17.5,,48,,10,,14,,32.2,,102.39,,,,-14,,NA
2014-02-06 06:00,2014,2,6,06:00,**,-8.4,,-17.6,,48,,11,,13,,32.2,,102.3,,,,-14,,NA
2014-02-06 07:00,2014,2,6,07:00,**,-7.3,,-17.6,,44,,9,,10,,48.3,,102.22,,,,-12,,Mainly Clear
2014-02-06 08:00,2014,2,6,08:00,**,-8.1,,-17.8,,46,,9,,13,,48.3,,102.17,,,,-14,,NA
2014-02-06 09:00,2014,2,6,09:00,**,-5.6,,-17.2,,40,,36,,3,,48.3,,102.1,,,,-7,,NA
2014-02-06 10:00,2014,2,6,10:00,**,-3.1,,-18,,31,,9,,15,,48.3,,102.04,,,,-8,,Mainly Clear
2014-02-06 11:00,2014,2,6,11:00,**,-1.1,,-18.4,,26,,10,,18,,48.3,,101.93,,,,-6,,NA
2014-02-06 12:00,2014,2,6,12:00,**,0,,-20.5,,20,,10,,23,,48.3,,101.8,,,,-6,,NA
2014-02-06 13:00,2014,2,6,13:00,**,0.6,,-20.6,,19,,9,,15,,48.3,,101.63,,,,,,Mainly Clear
2014-02-06 14:00,2014,2,6,14:00,**,0.3,,-15.8,,29,,28,,9,,48.3,,101.47,,,,,,NA
2014-02-06 15:00,2014,2,6,15:00,**,-0.7,,-14,,36,,30,,16,,48.3,,101.38,,,,-5,,NA
2014-02-06 16:00,2014,2,6,16:00,**,-0.9,,-13.9,,37,,28,,11,,48.3,,101.25,,,,-5,,Cloudy
2014-02-06 17:00,2014,2,6,17:00,**,-2,,-11.6,,48,,27,,9,,48.3,,101.12,,,,-5,,NA
2014-02-06 18:00,2014,2,6,18:00,**,-2,,-12.2,,46,,26,,7,,48.3,,101.06,,,,-5,,NA
2014-02-06 19:00,2014,2,6,19:00,**,-2.2,,-11.8,,48,,36,,4,,32.2,,101.01,,,,-4,,Cloudy
2014-02-06 20:00,2014,2,6,20:00,**,-3.3,,-10.2,,59,,33,,5,,32.2,,100.98,,,,-5,,NA
2014-02-06 21:00,2014,2,6,21:00,**,-2,,-11.1,,50,,36,,2,,32.2,,100.97,,,,-3,,NA
2014-02-06 22:00,2014,2,6,22:00,**,-2.8,,-9.5,,60,,14,,5,,32.2,,100.95,,,,-5,,Mostly Cloudy
2014-02-06 23:00,2014,2,6,23:00,**,-3.2,,-11.5,,53,,14,,13,,32.2,,100.93,,,,-8,,NA
2014-02-07 00:00,2014,2,7,00:00,**,-2.5,,-14.7,,39,,14,,17,,32.2,,100.94,,,,-8,,NA
2014-02-07 01:00,2014,2,7,01:00,**,-2.6,,-14.1,,41,,13,,8,,32.2,,100.96,,,,-6,,Cloudy
2014-02-07 02:00,2014,2,7,02:00,**,-2.8,,-13.5,,44,,10,,12,,32.2,,101.01,,,,-7,,NA
2014-02-07 03:00,2014,2,7,03:00,**,-3.3,,-13.6,,45,,10,,3,,32.2,,101.05,,,,-5,,NA
2014-02-07 04:00,2014,2,7,04:00,**,-3.3,,-14.2,,43,,16,,4,,32.2,,101.12,,,,-5,,Cloudy
2014-02-07 05:00,2014,2,7,05:00,**,-3.5,,-12.5,,50,,13,,8,,32.2,,101.17,,,,-7,,NA
2014-02-07 06:00,2014,2,7,06:00,**,-4.1,,-12.8,,51,,10,,10,,32.2,,101.22,,,,-8,,NA
2014-02-07 07:00,2014,2,7,07:00,**,-4.8,,-13,,53,,10,,14,,32.2,,101.25,,,,-10,,Mostly Cloudy
2014-02-07 08:00,2014,2,7,08:00,**,-3.6,,-12.9,,49,,8,,13,,48.3,,101.32,,,,-8,,NA
2014-02-07 09:00,2014,2,7,09:00,**,-2.3,,-12.4,,46,,9,,16,,48.3,,101.39,,,,-7,,NA
2014-02-07 10:00,2014,2,7,10:00,**,-1.5,,-10.4,,51,,9,,17,,48.3,,101.44,,,,-7,,Mainly Clear
2014-02-07 11:00,2014,2,7,11:00,**,-1.9,,-9.8,,55,,10,,17,,48.3,,101.48,,,,-7,,NA
2014-02-07 12:00,2014,2,7,12:00,**,-1.4,,-9.6,,54,,11,,14,,48.3,,101.47,,,,-6,,NA
2014-02-07 13:00,2014,2,7,13:00,**,0.4,,-9.9,,46,,8,,13,,48.3,,101.43,,,,,,Mainly Clear
2014-02-07 14:00,2014,2,7,14:00,**,0.5,,-11.6,,40,,6,,7,,48.3,,101.36,,,,,,NA
2014-02-07 15:00,2014,2,7,15:00,**,0.9,,-11.3,,40,,28,,3,,48.3,,101.3,,,,,,NA
2014-02-07 16:00,2014,2,7,16:00,**,0.6,,-9.8,,46,,28,,12,,48.3,,101.24,,,,,,Clear
2014-02-07 17:00,2014,2,7,17:00,**,-1.1,,-9,,55,,30,,13,,48.3,,101.21,,,,-5,,NA
2014-02-07 18:00,2014,2,7,18:00,**,-3.4,,-8.9,,66,,34,,12,,32.2,,101.16,,,,-8,,NA
2014-02-07 19:00,2014,2,7,19:00,**,-3.7,,-9.2,,66,,33,,10,,32.2,,101.12,,,,-8,,Clear
2014-02-07 20:00,2014,2,7,20:00,**,-2.7,,-9.9,,58,,35,,9,,32.2,,101.09,,,,-6,,NA
2014-02-07 21:00,2014,2,7,21:00,**,-2.3,,-9.7,,57,,35,,5,,32.2,,101.11,,,,-4,,NA
2014-02-07 22:00,2014,2,7,22:00,**,-3.1,,-11.4,,53,,36,,2,,32.2,,101.17,,,,-4,,Clear
2014-02-07 23:00,2014,2,7,23:00,**,-5.1,,-12.4,,57,,9,,7,,32.2,,101.22,,,,-8,,NA
2014-02-08 00:00,2014,2,8,00:00,**,-3.4,,-12.9,,48,,10,,8,,32.2,,101.29,,,,-7,,NA
2014-02-08 01:00,2014,2,8,01:00,**,-4.5,,-13.2,,51,,8,,6,,32.2,,101.34,,,,-7,,Clear
2014-02-08 02:00,2014,2,8,02:00,**,-5.6,,-13.7,,53,,10,,8,,32.2,,101.39,,,,-9,,NA
2014-02-08 03:00,2014,2,8,03:00,**,-6.7,,-11.5,,69,,9,,8,,32.2,,101.47,,,,-11,,NA
2014-02-08 04:00,2014,2,8,04:00,**,-7.7,,-13,,66,,9,,8,,32.2,,101.56,,,,-12,,Clear
2014-02-08 05:00,2014,2,8,05:00,**,-6.8,,-12.1,,66,,10,,6,,32.2,,101.59,,,,-10,,NA
2014-02-08 06:00,2014,2,8,06:00,**,-6.6,,-11.6,,68,,12,,6,,32.2,,101.64,,,,-10,,NA
2014-02-08 07:00,2014,2,8,07:00,**,-6.5,,-12,,65,,9,,9,,40.2,,101.68,,,,-11,,Clear
2014-02-08 08:00,2014,2,8,08:00,**,-7.3,,-11,,75,,10,,11,,48.3,,101.76,,,,-12,,NA
2014-02-08 09:00,2014,2,8,09:00,**,-3.4,,-10.3,,59,,11,,12,,48.3,,101.82,,,,-8,,NA
2014-02-08 10:00,2014,2,8,10:00,**,-1.3,,-10.7,,49,,11,,11,,48.3,,101.86,,,,-5,,Mainly Clear
2014-02-08 11:00,2014,2,8,11:00,**,0.4,,-13,,36,,11,,5,,48.3,,101.87,,,,,,NA
2014-02-08 12:00,2014,2,8,12:00,**,0.6,,-11.9,,39,,24,,9,,48.3,,101.81,,,,,,NA
2014-02-08 13:00,2014,2,8,13:00,**,1.3,,-10,,43,,28,,10,,48.3,,101.69,,,,,,Mostly Cloudy
2014-02-08 14:00,2014,2,8,14:00,**,1.2,,-8.1,,50,,29,,14,,48.3,,101.6,,,,,,NA
2014-02-08 15:00,2014,2,8,15:00,**,1.2,,-8.4,,49,,28,,15,,48.3,,101.47,,,,,,NA
2014-02-08 16:00,2014,2,8,16:00,**,0.5,,-7.5,,55,,29,,14,,48.3,,101.34,,,,,,Mostly Cloudy
2014-02-08 17:00,2014,2,8,17:00,**,0.2,,-6.9,,59,,28,,20,,48.3,,101.23,,,,,,NA
2014-02-08 18:00,2014,2,8,18:00,**,0.5,,-6.2,,61,,29,,24,,40.2,,101.22,,,,,,NA
2014-02-08 19:00,2014,2,8,19:00,**,0.7,,-5.1,,65,,28,,22,,32.2,,101.25,,,,,,Mostly Cloudy
2014-02-08 20:00,2014,2,8,20:00,**,0.3,,-4.2,,72,,29,,22,,32.2,,101.27,,,,,,NA
2014-02-08 21:00,2014,2,8,21:00,**,-0.3,,-4.6,,73,,32,,9,,32.2,,101.31,,,,-3,,NA
2014-02-08 22:00,2014,2,8,22:00,**,-1.5,,-5.4,,75,,8,,9,,32.2,,101.34,,,,-5,,Mostly Cloudy
2014-02-08 23:00,2014,2,8,23:00,**,-2,,-6.4,,72,,11,,6,,32.2,,101.36,,,,-4,,NA
2014-02-09 00:00,2014,2,9,00:00,**,-2.7,,-7.1,,72,,10,,5,,32.2,,101.43,,,,-5,,NA
2014-02-09 01:00,2014,2,9,01:00,**,-4.4,,-6.9,,83,,36,,9,,32.2,,101.49,,,,-8,,Mostly Cloudy
2014-02-09 02:00,2014,2,9,02:00,**,-4.3,,-7.3,,80,,9,,11,,32.2,,101.6,,,,-9,,NA
2014-02-09 03:00,2014,2,9,03:00,**,-4.7,,-7.6,,80,,7,,9,,32.2,,101.65,,,,-9,,NA
2014-02-09 04:00,2014,2,9,04:00,**,-4,,-8.2,,73,,6,,8,,32.2,,101.71,,,,-7,,Mainly Clear
2014-02-09 05:00,2014,2,9,05:00,**,-3.1,,-8.4,,67,,4,,9,,32.2,,101.76,,,,-7,,NA
2014-02-09 06:00,2014,2,9,06:00,**,-1.1,,-9.8,,52,,6,,14,,32.2,,101.77,,,,-6,,NA
2014-02-09 07:00,2014,2,9,07:00,**,-1.9,,-8.3,,62,,8,,10,,40.2,,101.76,,,,-6,,Mostly Cloudy
2014-02-09 08:00,2014,2,9,08:00,**,-0.7,,-9.1,,53,,5,,10,,48.3,,101.84,,,,-4,,NA
2014-02-09 09:00,2014,2,9,09:00,**,-0.6,,-8.1,,57,,7,,14,,48.3,,101.88,,,,-5,,NA
2014-02-09 10:00,2014,2,9,10:00,**,-0.5,,-8.5,,55,,8,,8,,48.3,,101.92,,,,-3,,Mostly Cloudy
2014-02-09 11:00,2014,2,9,11:00,**,0.2,,-7.8,,55,,8,,7,,48.3,,101.96,,,,,,NA
2014-02-09 12:00,2014,2,9,12:00,**,0.9,,-8.9,,48,,10,,6,,48.3,,101.96,,,,,,NA
2014-02-09 13:00,2014,2,9,13:00,**,2,,-10.3,,40,,10,,12,,48.3,,101.93,,,,,,Mostly Cloudy
2014-02-09 14:00,2014,2,9,14:00,**,2.4,,-9.9,,40,,9,,7,,48.3,,101.88,,,,,,NA
2014-02-09 15:00,2014,2,9,15:00,**,2.5,,-9.2,,42,,15,,8,,48.3,,101.88,,,,,,NA
2014-02-09 16:00,2014,2,9,16:00,**,2.5,,-8.9,,43,,9,,5,,48.3,,101.86,,,,,,Mostly Cloudy
2014-02-09 17:00,2014,2,9,17:00,**,2,,-8.7,,45,,8,,8,,48.3,,101.84,,,,,,NA
2014-02-09 18:00,2014,2,9,18:00,**,1.4,,-9,,46,,10,,10,,40.2,,101.85,,,,,,NA
2014-02-09 19:00,2014,2,9,19:00,**,1.1,,-9,,47,,9,,12,,32.2,,101.85,,,,,,Mostly Cloudy
2014-02-09 20:00,2014,2,9,20:00,**,1.4,,-9,,46,,9,,10,,32.2,,101.84,,,,,,NA
2014-02-09 21:00,2014,2,9,21:00,**,1.2,,-8.4,,49,,10,,9,,24.1,,101.89,,,,,,NA
2014-02-09 22:00,2014,2,9,22:00,**,1.2,,-7.4,,53,,7,,12,,16.1,,101.86,,,,,,Snow
2014-02-09 23:00,2014,2,9,23:00,**,1.5,,-5.7,,59,,9,,9,,16.1,,101.85,,,,,,Snow
2014-02-10 00:00,2014,2,10,00:00,**,1.5,,-5.2,,61,,7,,8,,16.1,,101.83,,,,,,NA
2014-02-10 01:00,2014,2,10,01:00,**,1.2,,-4.9,,64,,9,,8,,16.1,,101.81,,,,,,Snow
2014-02-10 02:00,2014,2,10,02:00,**,0.8,,-4.6,,67,,8,,8,,16.1,,101.78,,,,,,NA
2014-02-10 03:00,2014,2,10,03:00,**,1.3,,-3,,73,,9,,14,,12.9,,101.72,,,,,,NA
2014-02-10 04:00,2014,2,10,04:00,**,1.4,,-1,,84,,9,,10,,12.9,,101.64,,,,,,Rain
2014-02-10 05:00,2014,2,10,05:00,**,0.7,,-0.6,,91,,10,,11,,12.9,,101.56,,,,,,Rain
2014-02-10 06:00,2014,2,10,06:00,**,0.8,,-0.1,,94,,9,,10,,12.9,,101.49,,,,,,Rain
2014-02-10 07:00,2014,2,10,07:00,**,1.2,,0.3,,94,,7,,18,,12.9,,101.42,,,,,,Rain
2014-02-10 08:00,2014,2,10,08:00,**,1.4,,0.8,,96,,9,,15,,12.9,,101.39,,,,,,Rain
2014-02-10 09:00,2014,2,10,09:00,**,1.9,,1.3,,96,,8,,14,,12.9,,101.39,,,,,,Rain
2014-02-10 10:00,2014,2,10,10:00,**,3.3,,2.4,,94,,7,,16,,12.9,,101.39,,,,,,Rain
2014-02-10 11:00,2014,2,10,11:00,**,3.7,,2.8,,94,,,,,M,12.9,,101.39,,,,,,Rain
2014-02-10 12:00,2014,2,10,12:00,**,4.4,,3.1,,91,,6,,14,,19.3,,101.41,,,,,,NA
2014-02-10 13:00,2014,2,10,13:00,**,4.4,,3.4,,93,,7,,21,,19.3,,101.33,,,,,,Cloudy
2014-02-10 14:00,2014,2,10,14:00,**,4.7,,3.8,,94,,9,,20,,12.9,,101.26,,,,,,Rain
2014-02-10 15:00,2014,2,10,15:00,**,5,,4.4,,96,,8,,12,,16.1,,101.3,,,,,,Rain
2014-02-10 16:00,2014,2,10,16:00,**,5.4,,4.8,,96,,7,,15,,19.3,,101.27,,,,,,Cloudy
2014-02-10 17:00,2014,2,10,17:00,**,5.6,,4.9,,95,,35,,5,,24.1,,101.31,,,,,,NA
2014-02-10 18:00,2014,2,10,18:00,**,6.1,,4.9,,92,,1,,9,,24.1,,101.37,,,,,,NA
2014-02-10 19:00,2014,2,10,19:00,**,4.5,,3.6,,94,,1,,9,,19.3,,101.35,,,,,,Mostly Cloudy
2014-02-10 20:00,2014,2,10,20:00,**,4.5,,3.6,,94,,9,,10,,19.3,,101.29,,,,,,NA
2014-02-10 21:00,2014,2,10,21:00,**,4.7,,3.8,,94,,8,,11,,16.1,,101.26,,,,,,NA
2014-02-10 22:00,2014,2,10,22:00,**,5.7,,2.9,,82,,19,,30,,19.3,,101.26,,,,,,Cloudy
2014-02-10 23:00,2014,2,10,23:00,**,5.7,,3.1,,83,,18,,26,,19.3,,101.28,,,,,,NA
2014-02-11 00:00,2014,2,11,00:00,**,5.6,,2.8,,82,,19,,16,,19.3,,101.35,,,,,,NA
2014-02-11 01:00,2014,2,11,01:00,**,3.8,,2.2,,89,,24,,8,,24.1,,101.41,,,,,,Cloudy
2014-02-11 02:00,2014,2,11,02:00,**,3.1,,1.2,,87,,13,,4,,24.1,,101.49,,,,,,NA
2014-02-11 03:00,2014,2,11,03:00,**,2.4,,0.9,,90,,36,,10,,24.1,,101.58,,,,,,NA
2014-02-11 04:00,2014,2,11,04:00,**,1.5,,0.8,,95,,17,,5,,24.1,,101.63,,,,,,Mainly Clear
2014-02-11 05:00,2014,2,11,05:00,**,0.3,,-0.3,,96,,10,,12,,24.1,,101.7,,,,,,NA
2014-02-11 06:00,2014,2,11,06:00,**,-0.7,,-1.4,,95,,11,,10,,24.1,,101.7,,,,-4,,NA
2014-02-11 07:00,2014,2,11,07:00,**,0.1,,-0.5,,96,,8,,11,,32.2,,101.72,,,,,,Fog
2014-02-11 08:00,2014,2,11,08:00,**,1.3,,0.6,,95,,9,,13,,32.2,,101.76,,,,,,NA
2014-02-11 09:00,2014,2,11,09:00,**,2.2,,1.2,,93,,10,,15,,32.2,,101.85,,,,,,NA
2014-02-11 10:00,2014,2,11,10:00,**,4.4,,2.6,,88,,8,,15,,32.2,,101.94,,,,,,Cloudy
2014-02-11 11:00,2014,2,11,11:00,**,5.8,,3.3,,84,,8,,17,,24.1,,101.94,,,,,,NA
2014-02-11 12:00,2014,2,11,12:00,**,6.5,,3.8,,83,,7,,19,,24.1,,101.83,,,,,,NA
2014-02-11 13:00,2014,2,11,13:00,**,7.2,,4.2,,81,,6,,16,,22.5,,101.72,,,,,,Cloudy
2014-02-11 14:00,2014,2,11,14:00,**,7.6,,3.7,,76,,6,,17,,24.1,,101.57,,,,,,NA
2014-02-11 15:00,2014,2,11,15:00,**,7.3,,3,,74,,7,,23,,24.1,,101.33,,,,,,NA
2014-02-11 16:00,2014,2,11,16:00,**,7.6,,2.3,,69,,9,,24,,24.1,,101.18,,,,,,Cloudy
2014-02-11 17:00,2014,2,11,17:00,**,6.4,,2.9,,78,,8,,19,,19.3,,101,,,,,,Rain
2014-02-11 18:00,2014,2,11,18:00,**,5.3,,3.5,,88,,9,,18,,19.3,,100.86,,,,,,Rain
2014-02-11 19:00,2014,2,11,19:00,**,5,,3.8,,92,,9,,22,,16.1,,100.72,,,,,,Rain
2014-02-11 20:00,2014,2,11,20:00,**,5.2,,3.9,,91,,8,,30,,16.1,,100.54,,,,,,Rain
2014-02-11 21:00,2014,2,11,21:00,**,5.2,,4.2,,93,,8,,25,,16.1,,100.44,,,,,,Rain
2014-02-11 22:00,2014,2,11,22:00,**,5.4,,4.5,,94,,7,,24,,12.9,,100.31,,,,,,Moderate Rain
2014-02-11 23:00,2014,2,11,23:00,**,5.7,,5,,95,,8,,21,,12.9,,100.09,,,,,,Moderate Rain
2014-02-12 00:00,2014,2,12,00:00,**,5.9,,5,,94,,8,,28,,12.9,,99.76,,,,,,Rain
2014-02-12 01:00,2014,2,12,01:00,**,5.8,,4.9,,94,,8,,30,,12.9,,99.5,,,,,,Rain
2014-02-12 02:00,2014,2,12,02:00,**,5.7,,5,,95,,7,,27,,9.7,,99.36,,,,,,Rain
2014-02-12 03:00,2014,2,12,03:00,**,5.8,,5.1,,95,,7,,24,,12.9,,99.33,,,,,,Rain
2014-02-12 04:00,2014,2,12,04:00,**,6.3,,5.6,,95,,6,,20,,12.9,,99.38,,,,,,Rain
2014-02-12 05:00,2014,2,12,05:00,**,5.7,,5,,95,,2,,14,,19.3,,99.53,,,,,,NA
2014-02-12 06:00,2014,2,12,06:00,**,3.6,,3,,96,,36,,7,,24.1,,99.83,,,,,,NA
2014-02-12 07:00,2014,2,12,07:00,**,3.2,,2.6,,96,,26,,5,,24.1,,100.08,,,,,,Mainly Clear
2014-02-12 08:00,2014,2,12,08:00,**,5,,4.4,,96,,28,,19,,24.1,,100.3,,,,,,NA
2014-02-12 09:00,2014,2,12,09:00,**,6.3,,5.1,,92,,26,,17,,24.1,,100.47,,,,,,NA
2014-02-12 10:00,2014,2,12,10:00,**,7.2,,5.8,,91,,27,,26,,24.1,,100.67,,,,,,Mainly Clear
2014-02-12 11:00,2014,2,12,11:00,**,7.5,,6.1,,91,,25,,19,,32.2,,100.8,,,,,,NA
2014-02-12 12:00,2014,2,12,12:00,**,7.7,,6,,89,,20,,19,,32.2,,100.96,,,,,,NA
2014-02-12 13:00,2014,2,12,13:00,**,8.7,,4.7,,76,,19,,11,,32.2,,100.98,,,,,,Mainly Clear
2014-02-12 14:00,2014,2,12,14:00,**,9.7,,3.3,,64,,14,,22,,32.2,,100.98,,,,,,NA
2014-02-12 15:00,2014,2,12,15:00,**,8.5,,3.2,,69,,18,,15,,24.1,,100.96,,,,,,NA
2014-02-12 16:00,2014,2,12,16:00,**,8.8,,2.8,,66,,19,,10,,24.1,,100.94,,,,,,Cloudy
2014-02-12 17:00,2014,2,12,17:00,**,8,,3.1,,71,,10,,19,,24.1,,100.89,,,,,,NA
2014-02-12 18:00,2014,2,12,18:00,**,7,,4.5,,84,,14,,19,,24.1,,100.84,,,,,,Rain
2014-02-12 19:00,2014,2,12,19:00,**,6.3,,5,,91,,10,,18,,24.1,,100.73,,,,,,Cloudy
2014-02-12 20:00,2014,2,12,20:00,**,6.3,,4.6,,89,,8,,15,,24.1,,100.66,,,,,,NA
2014-02-12 21:00,2014,2,12,21:00,**,6,,4.3,,89,,7,,13,,19.3,,100.64,,,,,,Rain
2014-02-12 22:00,2014,2,12,22:00,**,5.9,,4.1,,88,,7,,15,,24.1,,100.51,,,,,,Cloudy
2014-02-12 23:00,2014,2,12,23:00,**,5.6,,4.3,,91,,9,,14,,19.3,,100.45,,,,,,Rain
2014-02-13 00:00,2014,2,13,00:00,**,5.4,,4.2,,92,,7,,15,,19.3,,100.4,,,,,,Rain
2014-02-13 01:00,2014,2,13,01:00,**,5.1,,4.1,,93,,9,,15,,24.1,,100.42,,,,,,Cloudy
2014-02-13 02:00,2014,2,13,02:00,**,4.5,,3.6,,94,,8,,20,,24.1,,100.41,,,,,,NA
2014-02-13 03:00,2014,2,13,03:00,**,4.9,,3.9,,93,,9,,15,,24.1,,100.43,,,,,,NA
2014-02-13 04:00,2014,2,13,04:00,**,5.5,,4.6,,94,,11,,14,,24.1,,100.41,,,,,,Mostly Cloudy
2014-02-13 05:00,2014,2,13,05:00,**,6.8,,4.3,,84,,20,,28,,24.1,,100.46,,,,,,NA
2014-02-13 06:00,2014,2,13,06:00,**,6.4,,3.9,,84,,16,,16,,24.1,,100.58,,,,,,NA
2014-02-13 07:00,2014,2,13,07:00,**,6.8,,3.8,,81,,21,,31,,24.1,,100.67,,,,,,Mostly Cloudy
2014-02-13 08:00,2014,2,13,08:00,**,7.7,,2.2,,68,,22,,26,,24.1,,100.87,,,,,,NA
2014-02-13 09:00,2014,2,13,09:00,**,7.6,,3.5,,75,,20,,22,,24.1,,101.04,,,,,,NA
2014-02-13 10:00,2014,2,13,10:00,**,7.1,,3.9,,80,,20,,27,,24.1,,101.17,,,,,,Mostly Cloudy
2014-02-13 11:00,2014,2,13,11:00,**,8.6,,4.3,,74,,20,,26,,24.1,,101.31,,,,,,NA
2014-02-13 12:00,2014,2,13,12:00,**,9.2,,4.4,,72,,21,,20,,24.1,,101.43,,,,,,NA
2014-02-13 13:00,2014,2,13,13:00,**,9.1,,4.4,,72,,21,,20,,24.1,,101.5,,,,,,Mostly Cloudy
2014-02-13 14:00,2014,2,13,14:00,**,9.6,,3.8,,67,,21,,15,,24.1,,101.53,,,,,,NA
2014-02-13 15:00,2014,2,13,15:00,**,10.6,,4.1,,64,,20,,15,,24.1,,101.57,,,,,,NA
2014-02-13 16:00,2014,2,13,16:00,**,8.7,,3.8,,71,,20,,21,,32.2,,101.63,,,,,,Mainly Clear
2014-02-13 17:00,2014,2,13,17:00,**,7.9,,3.2,,72,,19,,15,,24.1,,101.59,,,,,,NA
2014-02-13 18:00,2014,2,13,18:00,**,7.6,,2.1,,68,,17,,8,,24.1,,101.55,,,,,,NA
2014-02-13 19:00,2014,2,13,19:00,**,6.9,,2.4,,73,,10,,12,,24.1,,101.48,,,,,,Mostly Cloudy
2014-02-13 20:00,2014,2,13,20:00,**,7.1,,3,,75,,7,,16,,24.1,,101.38,,,,,,NA
2014-02-13 21:00,2014,2,13,21:00,**,6.7,,3.2,,78,,7,,15,,24.1,,101.23,,,,,,NA
2014-02-13 22:00,2014,2,13,22:00,**,7.2,,2.7,,73,,7,,23,,24.1,,101.06,,,,,,Cloudy
2014-02-13 23:00,2014,2,13,23:00,**,7.3,,2,,69,,6,,22,,24.1,,100.8,,,,,,NA
2014-02-14 00:00,2014,2,14,00:00,**,6.2,,1.9,,74,,11,,23,,24.1,,100.66,,,,,,NA
2014-02-14 01:00,2014,2,14,01:00,**,6,,2.7,,79,,9,,27,,24.1,,100.55,,,,,,Cloudy
2014-02-14 02:00,2014,2,14,02:00,**,5.6,,3.1,,84,,10,,34,,16.1,,100.35,,,,,,Rain
2014-02-14 03:00,2014,2,14,03:00,**,5.4,,3.3,,86,,9,,28,,16.1,,100.13,,,,,,Rain
2014-02-14 04:00,2014,2,14,04:00,**,4.5,,2.9,,89,,8,,33,,16.1,,100.09,,,,,,Rain
2014-02-14 05:00,2014,2,14,05:00,**,3.6,,2.4,,92,,9,,33,,16.1,,99.99,,,,,,Rain
2014-02-14 06:00,2014,2,14,06:00,**,3.8,,2.8,,93,,8,,19,,19.3,,99.92,,,,,,Rain
2014-02-14 07:00,2014,2,14,07:00,**,4.5,,3.6,,94,,9,,14,,19.3,,99.98,,,,,,Rain
2014-02-14 08:00,2014,2,14,08:00,**,5.5,,4.6,,94,,9,,6,,24.1,,100.09,,,,,,NA
2014-02-14 09:00,2014,2,14,09:00,**,7.2,,5.7,,90,,9,,15,,24.1,,100.16,,,,,,NA
2014-02-14 10:00,2014,2,14,10:00,**,9.7,,6.1,,78,,17,,24,,24.1,,100.23,,,,,,Mostly Cloudy
2014-02-14 11:00,2014,2,14,11:00,**,10.4,,5.4,,71,,18,,21,,24.1,,100.36,,,,,,NA
2014-02-14 12:00,2014,2,14,12:00,**,10.6,,5,,68,,19,,13,,24.1,,100.47,,,,,,NA
2014-02-14 13:00,2014,2,14,13:00,**,11,,4.3,,63,,17,,15,,24.1,,100.56,,,,,,Cloudy
2014-02-14 14:00,2014,2,14,14:00,**,11.3,,5.2,,66,,18,,16,,24.1,,100.66,,,,,,NA
2014-02-14 15:00,2014,2,14,15:00,**,10.2,,5.4,,72,,19,,17,,24.1,,100.74,,,,,,NA
2014-02-14 16:00,2014,2,14,16:00,**,10.4,,5,,69,,18,,19,,32.2,,100.82,,,,,,Mostly Cloudy
2014-02-14 17:00,2014,2,14,17:00,**,8.6,,4.4,,75,,21,,21,,32.2,,100.89,,,,,,NA
2014-02-14 18:00,2014,2,14,18:00,**,7.2,,4.2,,81,,20,,22,,32.2,,100.94,,,,,,NA
2014-02-14 19:00,2014,2,14,19:00,**,7.3,,3.4,,76,,23,,25,,32.2,,101.06,,,,,,Mostly Cloudy
2014-02-14 20:00,2014,2,14,20:00,**,5.9,,2.6,,79,,19,,13,,24.1,,101.16,,,,,,NA
2014-02-14 21:00,2014,2,14,21:00,**,6.1,,2.7,,79,,18,,16,,32.2,,101.26,,,,,,NA
2014-02-14 22:00,2014,2,14,22:00,**,5.6,,2.1,,78,,7,,11,,32.2,,101.26,,,,,,Mostly Cloudy
2014-02-14 23:00,2014,2,14,23:00,**,4.8,,1.3,,78,,8,,9,,24.1,,101.35,,,,,,NA
2014-02-15 00:00,2014,2,15,00:00,**,4.1,,2,,86,,9,,11,,24.1,,101.35,,,,,,NA
2014-02-15 01:00,2014,2,15,01:00,**,4.7,,2.2,,84,,8,,13,,24.1,,101.32,,,,,,Cloudy
2014-02-15 02:00,2014,2,15,02:00,**,5.2,,2.4,,82,,9,,14,,24.1,,101.24,,,,,,NA
2014-02-15 03:00,2014,2,15,03:00,**,5.1,,2.3,,82,,8,,17,,24.1,,101.23,,,,,,NA
2014-02-15 04:00,2014,2,15,04:00,**,4.9,,2.6,,85,,8,,18,,24.1,,101.09,,,,,,Mostly Cloudy
2014-02-15 05:00,2014,2,15,05:00,**,5,,2.9,,86,,7,,15,,24.1,,101.06,,,,,,Rain
2014-02-15 06:00,2014,2,15,06:00,**,5.2,,3.4,,88,,8,,18,,24.1,,100.94,,,,,,Rain
2014-02-15 07:00,2014,2,15,07:00,**,5.1,,2.8,,85,,5,,20,,24.1,,100.77,,,,,,Cloudy
